strength,date,,filename
658,2015-09-16.1,2015-09-11.5,AR_LIST_2015.09.11_12:00:00.txt
1175,2015-09-13.6,2015-09-12.0,AR_LIST_2015.09.12_00:00:00.txt
150,2015-09-15.3,2015-09-12.0,AR_LIST_2015.09.12_00:00:00.txt
1001,2015-09-16.8,2015-09-12.0,AR_LIST_2015.09.12_00:00:00.txt
980,2015-09-13.1,2015-09-12.5,AR_LIST_2015.09.12_12:00:00.txt
176,2015-09-14.8,2015-09-12.5,AR_LIST_2015.09.12_12:00:00.txt
938,2015-09-16.3,2015-09-12.5,AR_LIST_2015.09.12_12:00:00.txt
834,2015-09-13.8,2015-09-13.0,AR_LIST_2015.09.13_00:00:00.txt
13,2015-09-15.3,2015-09-13.0,AR_LIST_2015.09.13_00:00:00.txt
820,2015-09-16.9,2015-09-13.0,AR_LIST_2015.09.13_00:00:00.txt
408,2015-09-13.5,2015-09-13.5,AR_LIST_2015.09.13_12:00:00.txt
23,2015-09-14.8,2015-09-13.5,AR_LIST_2015.09.13_12:00:00.txt
523,2015-09-16.3,2015-09-13.5,AR_LIST_2015.09.13_12:00:00.txt
205,2015-09-14.3,2015-09-14.0,AR_LIST_2015.09.14_00:00:00.txt
370,2015-09-16.9,2015-09-14.0,AR_LIST_2015.09.14_00:00:00.txt
201,2015-09-16.2,2015-09-14.5,AR_LIST_2015.09.14_12:00:00.txt
99,2015-09-16.8,2015-09-15.0,AR_LIST_2015.09.15_00:00:00.txt
495,2015-09-18.4,2015-09-15.0,AR_LIST_2015.09.15_00:00:00.txt
5,2015-09-16.0,2015-09-15.5,AR_LIST_2015.09.15_12:00:00.txt
392,2015-09-17.9,2015-09-15.5,AR_LIST_2015.09.15_12:00:00.txt
437,2015-09-18.4,2015-09-16.0,AR_LIST_2015.09.16_00:00:00.txt
195,2015-09-17.9,2015-09-16.5,AR_LIST_2015.09.16_12:00:00.txt
194,2015-09-18.5,2015-09-17.0,AR_LIST_2015.09.17_00:00:00.txt
4,2015-09-18.1,2015-09-17.5,AR_LIST_2015.09.17_12:00:00.txt
5,2015-09-18.6,2015-09-18.0,AR_LIST_2015.09.18_00:00:00.txt
420,2015-09-30.7,2015-09-24.0,AR_LIST_2015.09.24_00:00:00.txt
431,2015-09-30.1,2015-09-24.5,AR_LIST_2015.09.24_12:00:00.txt
791,2015-09-30.7,2015-09-25.0,AR_LIST_2015.09.25_00:00:00.txt
1042,2015-09-30.7,2015-09-25.5,AR_LIST_2015.09.25_12:00:00.txt
1127,2015-10-01.2,2015-09-26.0,AR_LIST_2015.09.26_00:00:00.txt
1040,2015-09-30.9,2015-09-26.5,AR_LIST_2015.09.26_12:00:00.txt
953,2015-10-01.4,2015-09-27.0,AR_LIST_2015.09.27_00:00:00.txt
770,2015-09-30.9,2015-09-27.5,AR_LIST_2015.09.27_12:00:00.txt
775,2015-10-01.2,2015-09-28.0,AR_LIST_2015.09.28_00:00:00.txt
470,2015-10-03.9,2015-09-28.0,AR_LIST_2015.09.28_00:00:00.txt
478,2015-09-30.6,2015-09-28.5,AR_LIST_2015.09.28_12:00:00.txt
440,2015-10-03.4,2015-09-28.5,AR_LIST_2015.09.28_12:00:00.txt
591,2015-10-01.1,2015-09-29.0,AR_LIST_2015.09.29_00:00:00.txt
1044,2015-10-03.9,2015-09-29.0,AR_LIST_2015.09.29_00:00:00.txt
305,2015-09-30.5,2015-09-29.5,AR_LIST_2015.09.29_12:00:00.txt
834,2015-10-03.4,2015-09-29.5,AR_LIST_2015.09.29_12:00:00.txt
399,2015-10-01.1,2015-09-30.0,AR_LIST_2015.09.30_00:00:00.txt
949,2015-10-03.9,2015-09-30.0,AR_LIST_2015.09.30_00:00:00.txt
144,2015-09-30.6,2015-09-30.5,AR_LIST_2015.09.30_12:00:00.txt
592,2015-10-03.5,2015-09-30.5,AR_LIST_2015.09.30_12:00:00.txt
107,2015-10-01.2,2015-10-01.0,AR_LIST_2015.10.01_00:00:00.txt
629,2015-10-03.9,2015-10-01.0,AR_LIST_2015.10.01_00:00:00.txt
446,2015-10-07.1,2015-10-01.0,AR_LIST_2015.10.01_00:00:00.txt
404,2015-10-10.0,2015-10-01.0,AR_LIST_2015.10.01_00:00:00.txt
298,2015-10-03.4,2015-10-01.5,AR_LIST_2015.10.01_12:00:00.txt
416,2015-10-06.6,2015-10-01.5,AR_LIST_2015.10.01_12:00:00.txt
494,2015-10-09.6,2015-10-01.5,AR_LIST_2015.10.01_12:00:00.txt
272,2015-10-03.9,2015-10-02.0,AR_LIST_2015.10.02_00:00:00.txt
432,2015-10-07.2,2015-10-02.0,AR_LIST_2015.10.02_00:00:00.txt
769,2015-10-10.2,2015-10-02.0,AR_LIST_2015.10.02_00:00:00.txt
318,2015-10-06.7,2015-10-02.5,AR_LIST_2015.10.02_12:00:00.txt
726,2015-10-09.7,2015-10-02.5,AR_LIST_2015.10.02_12:00:00.txt
262,2015-10-07.2,2015-10-03.0,AR_LIST_2015.10.03_00:00:00.txt
1083,2015-10-10.3,2015-10-03.0,AR_LIST_2015.10.03_00:00:00.txt
179,2015-10-06.7,2015-10-03.5,AR_LIST_2015.10.03_12:00:00.txt
1012,2015-10-09.8,2015-10-03.5,AR_LIST_2015.10.03_12:00:00.txt
467,2015-10-12.9,2015-10-03.5,AR_LIST_2015.10.03_12:00:00.txt
117,2015-10-07.2,2015-10-04.0,AR_LIST_2015.10.04_00:00:00.txt
1135,2015-10-10.4,2015-10-04.0,AR_LIST_2015.10.04_00:00:00.txt
478,2015-10-13.4,2015-10-04.0,AR_LIST_2015.10.04_00:00:00.txt
88,2015-10-06.7,2015-10-04.5,AR_LIST_2015.10.04_12:00:00.txt
1000,2015-10-09.9,2015-10-04.5,AR_LIST_2015.10.04_12:00:00.txt
580,2015-10-12.9,2015-10-04.5,AR_LIST_2015.10.04_12:00:00.txt
101,2015-10-07.2,2015-10-05.0,AR_LIST_2015.10.05_00:00:00.txt
826,2015-10-10.4,2015-10-05.0,AR_LIST_2015.10.05_00:00:00.txt
654,2015-10-13.5,2015-10-05.0,AR_LIST_2015.10.05_00:00:00.txt
134,2015-10-06.7,2015-10-05.5,AR_LIST_2015.10.05_12:00:00.txt
700,2015-10-09.9,2015-10-05.5,AR_LIST_2015.10.05_12:00:00.txt
1195,2015-10-12.7,2015-10-05.5,AR_LIST_2015.10.05_12:00:00.txt
94,2015-10-07.2,2015-10-06.0,AR_LIST_2015.10.06_00:00:00.txt
511,2015-10-10.5,2015-10-06.0,AR_LIST_2015.10.06_00:00:00.txt
1535,2015-10-13.4,2015-10-06.0,AR_LIST_2015.10.06_00:00:00.txt
458,2015-10-17.4,2015-10-06.0,AR_LIST_2015.10.06_00:00:00.txt
71,2015-10-06.7,2015-10-06.5,AR_LIST_2015.10.06_12:00:00.txt
376,2015-10-10.0,2015-10-06.5,AR_LIST_2015.10.06_12:00:00.txt
1988,2015-10-12.6,2015-10-06.5,AR_LIST_2015.10.06_12:00:00.txt
584,2015-10-16.9,2015-10-06.5,AR_LIST_2015.10.06_12:00:00.txt
194,2015-10-10.5,2015-10-07.0,AR_LIST_2015.10.07_00:00:00.txt
2248,2015-10-13.2,2015-10-07.0,AR_LIST_2015.10.07_00:00:00.txt
791,2015-10-17.5,2015-10-07.0,AR_LIST_2015.10.07_00:00:00.txt
187,2015-10-09.8,2015-10-07.5,AR_LIST_2015.10.07_12:00:00.txt
2249,2015-10-12.7,2015-10-07.5,AR_LIST_2015.10.07_12:00:00.txt
1140,2015-10-16.9,2015-10-07.5,AR_LIST_2015.10.07_12:00:00.txt
180,2015-10-09.9,2015-10-08.0,AR_LIST_2015.10.08_00:00:00.txt
2475,2015-10-13.3,2015-10-08.0,AR_LIST_2015.10.08_00:00:00.txt
1677,2015-10-17.4,2015-10-08.0,AR_LIST_2015.10.08_00:00:00.txt
144,2015-10-09.4,2015-10-08.5,AR_LIST_2015.10.08_12:00:00.txt
2521,2015-10-12.7,2015-10-08.5,AR_LIST_2015.10.08_12:00:00.txt
1980,2015-10-16.9,2015-10-08.5,AR_LIST_2015.10.08_12:00:00.txt
148,2015-10-09.9,2015-10-09.0,AR_LIST_2015.10.09_00:00:00.txt
2838,2015-10-13.3,2015-10-09.0,AR_LIST_2015.10.09_00:00:00.txt
2097,2015-10-17.5,2015-10-09.0,AR_LIST_2015.10.09_00:00:00.txt
65,2015-10-09.3,2015-10-09.5,AR_LIST_2015.10.09_12:00:00.txt
2562,2015-10-12.8,2015-10-09.5,AR_LIST_2015.10.09_12:00:00.txt
2311,2015-10-16.9,2015-10-09.5,AR_LIST_2015.10.09_12:00:00.txt
3,2015-10-10.0,2015-10-10.0,AR_LIST_2015.10.10_00:00:00.txt
2444,2015-10-13.3,2015-10-10.0,AR_LIST_2015.10.10_00:00:00.txt
711,2015-10-16.4,2015-10-10.0,AR_LIST_2015.10.10_00:00:00.txt
2327,2015-10-17.4,2015-10-10.0,AR_LIST_2015.10.10_00:00:00.txt
1923,2015-10-12.9,2015-10-10.5,AR_LIST_2015.10.10_12:00:00.txt
764,2015-10-15.7,2015-10-10.5,AR_LIST_2015.10.10_12:00:00.txt
2324,2015-10-16.9,2015-10-10.5,AR_LIST_2015.10.10_12:00:00.txt
1864,2015-10-13.4,2015-10-11.0,AR_LIST_2015.10.11_00:00:00.txt
928,2015-10-16.3,2015-10-11.0,AR_LIST_2015.10.11_00:00:00.txt
2482,2015-10-17.5,2015-10-11.0,AR_LIST_2015.10.11_00:00:00.txt
1709,2015-10-12.8,2015-10-11.5,AR_LIST_2015.10.11_12:00:00.txt
761,2015-10-15.8,2015-10-11.5,AR_LIST_2015.10.11_12:00:00.txt
2714,2015-10-17.0,2015-10-11.5,AR_LIST_2015.10.11_12:00:00.txt
1582,2015-10-13.2,2015-10-12.0,AR_LIST_2015.10.12_00:00:00.txt
717,2015-10-16.3,2015-10-12.0,AR_LIST_2015.10.12_00:00:00.txt
3157,2015-10-17.4,2015-10-12.0,AR_LIST_2015.10.12_00:00:00.txt
1316,2015-10-12.9,2015-10-12.5,AR_LIST_2015.10.12_12:00:00.txt
396,2015-10-15.7,2015-10-12.5,AR_LIST_2015.10.12_12:00:00.txt
2889,2015-10-17.0,2015-10-12.5,AR_LIST_2015.10.12_12:00:00.txt
825,2015-10-13.5,2015-10-13.0,AR_LIST_2015.10.13_00:00:00.txt
438,2015-10-16.1,2015-10-13.0,AR_LIST_2015.10.13_00:00:00.txt
2698,2015-10-17.5,2015-10-13.0,AR_LIST_2015.10.13_00:00:00.txt
373,2015-10-13.3,2015-10-13.5,AR_LIST_2015.10.13_12:00:00.txt
253,2015-10-15.5,2015-10-13.5,AR_LIST_2015.10.13_12:00:00.txt
2459,2015-10-17.1,2015-10-13.5,AR_LIST_2015.10.13_12:00:00.txt
11,2015-10-14.0,2015-10-14.0,AR_LIST_2015.10.14_00:00:00.txt
224,2015-10-15.9,2015-10-14.0,AR_LIST_2015.10.14_00:00:00.txt
2226,2015-10-17.5,2015-10-14.0,AR_LIST_2015.10.14_00:00:00.txt
64,2015-10-16.0,2015-10-14.5,AR_LIST_2015.10.14_12:00:00.txt
2107,2015-10-17.1,2015-10-14.5,AR_LIST_2015.10.14_12:00:00.txt
58,2015-10-16.7,2015-10-15.0,AR_LIST_2015.10.15_00:00:00.txt
2165,2015-10-17.5,2015-10-15.0,AR_LIST_2015.10.15_00:00:00.txt
76,2015-10-16.2,2015-10-15.5,AR_LIST_2015.10.15_12:00:00.txt
2129,2015-10-17.0,2015-10-15.5,AR_LIST_2015.10.15_12:00:00.txt
96,2015-10-16.6,2015-10-16.0,AR_LIST_2015.10.16_00:00:00.txt
2126,2015-10-17.4,2015-10-16.0,AR_LIST_2015.10.16_00:00:00.txt
121,2015-10-16.2,2015-10-16.5,AR_LIST_2015.10.16_12:00:00.txt
1740,2015-10-17.1,2015-10-16.5,AR_LIST_2015.10.16_12:00:00.txt
461,2015-10-21.1,2015-10-16.5,AR_LIST_2015.10.16_12:00:00.txt
450,2015-10-22.2,2015-10-16.5,AR_LIST_2015.10.16_12:00:00.txt
1217,2015-10-17.7,2015-10-17.0,AR_LIST_2015.10.17_00:00:00.txt
623,2015-10-21.7,2015-10-17.0,AR_LIST_2015.10.17_00:00:00.txt
471,2015-10-22.7,2015-10-17.0,AR_LIST_2015.10.17_00:00:00.txt
886,2015-10-17.4,2015-10-17.5,AR_LIST_2015.10.17_12:00:00.txt
555,2015-10-21.3,2015-10-17.5,AR_LIST_2015.10.17_12:00:00.txt
734,2015-10-22.1,2015-10-17.5,AR_LIST_2015.10.17_12:00:00.txt
284,2015-10-18.2,2015-10-18.0,AR_LIST_2015.10.18_00:00:00.txt
444,2015-10-21.8,2015-10-18.0,AR_LIST_2015.10.18_00:00:00.txt
654,2015-10-22.6,2015-10-18.0,AR_LIST_2015.10.18_00:00:00.txt
171,2015-10-21.5,2015-10-18.5,AR_LIST_2015.10.18_12:00:00.txt
553,2015-10-22.1,2015-10-18.5,AR_LIST_2015.10.18_12:00:00.txt
160,2015-10-22.1,2015-10-19.0,AR_LIST_2015.10.19_00:00:00.txt
418,2015-10-22.6,2015-10-19.0,AR_LIST_2015.10.19_00:00:00.txt
47,2015-10-21.6,2015-10-19.5,AR_LIST_2015.10.19_12:00:00.txt
234,2015-10-22.1,2015-10-19.5,AR_LIST_2015.10.19_12:00:00.txt
142,2015-10-22.1,2015-10-20.0,AR_LIST_2015.10.20_00:00:00.txt
146,2015-10-22.6,2015-10-20.0,AR_LIST_2015.10.20_00:00:00.txt
94,2015-10-21.6,2015-10-20.5,AR_LIST_2015.10.20_12:00:00.txt
149,2015-10-22.0,2015-10-21.0,AR_LIST_2015.10.21_00:00:00.txt
86,2015-10-21.5,2015-10-21.5,AR_LIST_2015.10.21_12:00:00.txt
545,2015-10-26.8,2015-10-21.5,AR_LIST_2015.10.21_12:00:00.txt
93,2015-10-22.2,2015-10-22.0,AR_LIST_2015.10.22_00:00:00.txt
544,2015-10-27.3,2015-10-22.0,AR_LIST_2015.10.22_00:00:00.txt
644,2015-10-26.8,2015-10-22.5,AR_LIST_2015.10.22_12:00:00.txt
537,2015-10-27.4,2015-10-23.0,AR_LIST_2015.10.23_00:00:00.txt
520,2015-10-26.9,2015-10-23.5,AR_LIST_2015.10.23_12:00:00.txt
349,2015-10-27.4,2015-10-24.0,AR_LIST_2015.10.24_00:00:00.txt
321,2015-10-26.8,2015-10-24.5,AR_LIST_2015.10.24_12:00:00.txt
127,2015-10-27.3,2015-10-25.0,AR_LIST_2015.10.25_00:00:00.txt
91,2015-10-26.8,2015-10-25.5,AR_LIST_2015.10.25_12:00:00.txt
690,2015-11-01.6,2015-10-29.5,AR_LIST_2015.10.29_12:00:00.txt
431,2015-11-06.0,2015-10-29.5,AR_LIST_2015.10.29_12:00:00.txt
555,2015-11-08.1,2015-10-29.5,AR_LIST_2015.10.29_12:00:00.txt
534,2015-11-02.1,2015-10-30.0,AR_LIST_2015.10.30_00:00:00.txt
425,2015-11-03.8,2015-10-30.0,AR_LIST_2015.10.30_00:00:00.txt
787,2015-11-06.4,2015-10-30.0,AR_LIST_2015.10.30_00:00:00.txt
666,2015-11-08.5,2015-10-30.0,AR_LIST_2015.10.30_00:00:00.txt
472,2015-11-01.5,2015-10-30.5,AR_LIST_2015.10.30_12:00:00.txt
634,2015-11-03.3,2015-10-30.5,AR_LIST_2015.10.30_12:00:00.txt
2702,2015-11-06.6,2015-10-30.5,AR_LIST_2015.10.30_12:00:00.txt
40,2015-11-07.9,2015-10-30.5,AR_LIST_2015.10.30_12:00:00.txt
80,2015-11-02.5,2015-10-31.0,AR_LIST_2015.10.31_00:00:00.txt
587,2015-11-03.8,2015-10-31.0,AR_LIST_2015.10.31_00:00:00.txt
2889,2015-11-07.2,2015-10-31.0,AR_LIST_2015.10.31_00:00:00.txt
636,2015-11-03.3,2015-10-31.5,AR_LIST_2015.10.31_12:00:00.txt
3333,2015-11-06.7,2015-10-31.5,AR_LIST_2015.10.31_12:00:00.txt
589,2015-11-03.8,2015-11-01.0,AR_LIST_2015.11.01_00:00:00.txt
3216,2015-11-07.3,2015-11-01.0,AR_LIST_2015.11.01_00:00:00.txt
611,2015-11-03.3,2015-11-01.5,AR_LIST_2015.11.01_12:00:00.txt
3197,2015-11-06.8,2015-11-01.5,AR_LIST_2015.11.01_12:00:00.txt
536,2015-11-08.3,2015-11-01.5,AR_LIST_2015.11.01_12:00:00.txt
547,2015-11-03.9,2015-11-02.0,AR_LIST_2015.11.02_00:00:00.txt
3005,2015-11-07.4,2015-11-02.0,AR_LIST_2015.11.02_00:00:00.txt
468,2015-11-08.8,2015-11-02.0,AR_LIST_2015.11.02_00:00:00.txt
553,2015-11-03.3,2015-11-02.5,AR_LIST_2015.11.02_12:00:00.txt
2462,2015-11-07.2,2015-11-02.5,AR_LIST_2015.11.02_12:00:00.txt
455,2015-11-08.3,2015-11-02.5,AR_LIST_2015.11.02_12:00:00.txt
447,2015-11-03.9,2015-11-03.0,AR_LIST_2015.11.03_00:00:00.txt
2205,2015-11-07.7,2015-11-03.0,AR_LIST_2015.11.03_00:00:00.txt
345,2015-11-08.7,2015-11-03.0,AR_LIST_2015.11.03_00:00:00.txt
325,2015-11-03.4,2015-11-03.5,AR_LIST_2015.11.03_12:00:00.txt
1549,2015-11-07.4,2015-11-03.5,AR_LIST_2015.11.03_12:00:00.txt
659,2015-11-08.1,2015-11-03.5,AR_LIST_2015.11.03_12:00:00.txt
459,2015-11-12.0,2015-11-03.5,AR_LIST_2015.11.03_12:00:00.txt
55,2015-11-04.1,2015-11-04.0,AR_LIST_2015.11.04_00:00:00.txt
1368,2015-11-07.9,2015-11-04.0,AR_LIST_2015.11.04_00:00:00.txt
542,2015-11-08.6,2015-11-04.0,AR_LIST_2015.11.04_00:00:00.txt
667,2015-11-12.7,2015-11-04.0,AR_LIST_2015.11.04_00:00:00.txt
861,2015-11-07.7,2015-11-04.5,AR_LIST_2015.11.04_12:00:00.txt
703,2015-11-08.2,2015-11-04.5,AR_LIST_2015.11.04_12:00:00.txt
849,2015-11-12.2,2015-11-04.5,AR_LIST_2015.11.04_12:00:00.txt
797,2015-11-08.3,2015-11-05.0,AR_LIST_2015.11.05_00:00:00.txt
603,2015-11-08.8,2015-11-05.0,AR_LIST_2015.11.05_00:00:00.txt
876,2015-11-12.7,2015-11-05.0,AR_LIST_2015.11.05_00:00:00.txt
585,2015-11-08.3,2015-11-05.5,AR_LIST_2015.11.05_12:00:00.txt
442,2015-11-08.4,2015-11-05.5,AR_LIST_2015.11.05_12:00:00.txt
1253,2015-11-12.1,2015-11-05.5,AR_LIST_2015.11.05_12:00:00.txt
435,2015-11-08.7,2015-11-06.0,AR_LIST_2015.11.06_00:00:00.txt
353,2015-11-08.8,2015-11-06.0,AR_LIST_2015.11.06_00:00:00.txt
1661,2015-11-12.6,2015-11-06.0,AR_LIST_2015.11.06_00:00:00.txt
261,2015-11-08.3,2015-11-06.5,AR_LIST_2015.11.06_12:00:00.txt
219,2015-11-08.9,2015-11-06.5,AR_LIST_2015.11.06_12:00:00.txt
1792,2015-11-12.1,2015-11-06.5,AR_LIST_2015.11.06_12:00:00.txt
135,2015-11-08.7,2015-11-07.0,AR_LIST_2015.11.07_00:00:00.txt
202,2015-11-09.3,2015-11-07.0,AR_LIST_2015.11.07_00:00:00.txt
1871,2015-11-12.6,2015-11-07.0,AR_LIST_2015.11.07_00:00:00.txt
91,2015-11-08.2,2015-11-07.5,AR_LIST_2015.11.07_12:00:00.txt
137,2015-11-08.9,2015-11-07.5,AR_LIST_2015.11.07_12:00:00.txt
2258,2015-11-12.2,2015-11-07.5,AR_LIST_2015.11.07_12:00:00.txt
17,2015-11-08.7,2015-11-08.0,AR_LIST_2015.11.08_00:00:00.txt
210,2015-11-09.0,2015-11-08.0,AR_LIST_2015.11.08_00:00:00.txt
2110,2015-11-12.7,2015-11-08.0,AR_LIST_2015.11.08_00:00:00.txt
132,2015-11-08.5,2015-11-08.5,AR_LIST_2015.11.08_12:00:00.txt
2059,2015-11-12.2,2015-11-08.5,AR_LIST_2015.11.08_12:00:00.txt
83,2015-11-09.9,2015-11-09.0,AR_LIST_2015.11.09_00:00:00.txt
1955,2015-11-12.6,2015-11-09.0,AR_LIST_2015.11.09_00:00:00.txt
63,2015-11-09.4,2015-11-09.5,AR_LIST_2015.11.09_12:00:00.txt
1894,2015-11-12.2,2015-11-09.5,AR_LIST_2015.11.09_12:00:00.txt
466,2015-11-18.5,2015-11-09.5,AR_LIST_2015.11.09_12:00:00.txt
18,2015-11-10.0,2015-11-10.0,AR_LIST_2015.11.10_00:00:00.txt
1601,2015-11-12.6,2015-11-10.0,AR_LIST_2015.11.10_00:00:00.txt
607,2015-11-19.0,2015-11-10.0,AR_LIST_2015.11.10_00:00:00.txt
1221,2015-11-12.2,2015-11-10.5,AR_LIST_2015.11.10_12:00:00.txt
649,2015-11-18.5,2015-11-10.5,AR_LIST_2015.11.10_12:00:00.txt
713,2015-11-12.6,2015-11-11.0,AR_LIST_2015.11.11_00:00:00.txt
728,2015-11-19.1,2015-11-11.0,AR_LIST_2015.11.11_00:00:00.txt
550,2015-11-12.2,2015-11-11.5,AR_LIST_2015.11.11_12:00:00.txt
924,2015-11-18.5,2015-11-11.5,AR_LIST_2015.11.11_12:00:00.txt
323,2015-11-12.6,2015-11-12.0,AR_LIST_2015.11.12_00:00:00.txt
1019,2015-11-19.0,2015-11-12.0,AR_LIST_2015.11.12_00:00:00.txt
163,2015-11-12.3,2015-11-12.5,AR_LIST_2015.11.12_12:00:00.txt
1076,2015-11-18.4,2015-11-12.5,AR_LIST_2015.11.12_12:00:00.txt
1166,2015-11-18.9,2015-11-13.0,AR_LIST_2015.11.13_00:00:00.txt
1158,2015-11-18.4,2015-11-13.5,AR_LIST_2015.11.13_12:00:00.txt
1396,2015-11-18.9,2015-11-14.0,AR_LIST_2015.11.14_00:00:00.txt
1373,2015-11-18.2,2015-11-14.5,AR_LIST_2015.11.14_12:00:00.txt
1319,2015-11-18.8,2015-11-15.0,AR_LIST_2015.11.15_00:00:00.txt
1284,2015-11-18.2,2015-11-15.5,AR_LIST_2015.11.15_12:00:00.txt
1108,2015-11-18.8,2015-11-16.0,AR_LIST_2015.11.16_00:00:00.txt
1041,2015-11-18.3,2015-11-16.5,AR_LIST_2015.11.16_12:00:00.txt
886,2015-11-18.9,2015-11-17.0,AR_LIST_2015.11.17_00:00:00.txt
581,2015-11-24.4,2015-11-17.0,AR_LIST_2015.11.17_00:00:00.txt
869,2015-11-18.4,2015-11-17.5,AR_LIST_2015.11.17_12:00:00.txt
661,2015-11-23.8,2015-11-17.5,AR_LIST_2015.11.17_12:00:00.txt
722,2015-11-19.0,2015-11-18.0,AR_LIST_2015.11.18_00:00:00.txt
748,2015-11-24.3,2015-11-18.0,AR_LIST_2015.11.18_00:00:00.txt
633,2015-11-18.6,2015-11-18.5,AR_LIST_2015.11.18_12:00:00.txt
660,2015-11-23.8,2015-11-18.5,AR_LIST_2015.11.18_12:00:00.txt
292,2015-11-19.2,2015-11-19.0,AR_LIST_2015.11.19_00:00:00.txt
751,2015-11-24.4,2015-11-19.0,AR_LIST_2015.11.19_00:00:00.txt
690,2015-11-23.9,2015-11-19.5,AR_LIST_2015.11.19_12:00:00.txt
791,2015-11-24.6,2015-11-20.0,AR_LIST_2015.11.20_00:00:00.txt
881,2015-11-24.3,2015-11-20.5,AR_LIST_2015.11.20_12:00:00.txt
825,2015-11-25.0,2015-11-21.0,AR_LIST_2015.11.21_00:00:00.txt
742,2015-11-24.5,2015-11-21.5,AR_LIST_2015.11.21_12:00:00.txt
660,2015-11-25.1,2015-11-22.0,AR_LIST_2015.11.22_00:00:00.txt
588,2015-11-24.5,2015-11-22.5,AR_LIST_2015.11.22_12:00:00.txt
510,2015-11-25.0,2015-11-23.0,AR_LIST_2015.11.23_00:00:00.txt
505,2015-11-24.5,2015-11-23.5,AR_LIST_2015.11.23_12:00:00.txt
385,2015-11-25.1,2015-11-24.0,AR_LIST_2015.11.24_00:00:00.txt
289,2015-11-24.5,2015-11-24.5,AR_LIST_2015.11.24_12:00:00.txt
571,2015-11-30.8,2015-11-24.5,AR_LIST_2015.11.24_12:00:00.txt
76,2015-11-25.2,2015-11-25.0,AR_LIST_2015.11.25_00:00:00.txt
489,2015-11-30.9,2015-11-25.0,AR_LIST_2015.11.25_00:00:00.txt
792,2015-12-01.2,2015-11-25.0,AR_LIST_2015.11.25_00:00:00.txt
281,2015-11-30.5,2015-11-25.5,AR_LIST_2015.11.25_12:00:00.txt
946,2015-11-30.6,2015-11-25.5,AR_LIST_2015.11.25_12:00:00.txt
342,2015-11-30.9,2015-11-26.0,AR_LIST_2015.11.26_00:00:00.txt
1505,2015-12-01.0,2015-11-26.0,AR_LIST_2015.11.26_00:00:00.txt
77,2015-11-30.3,2015-11-26.5,AR_LIST_2015.11.26_12:00:00.txt
1471,2015-11-30.5,2015-11-26.5,AR_LIST_2015.11.26_12:00:00.txt
620,2015-12-03.1,2015-11-26.5,AR_LIST_2015.11.26_12:00:00.txt
90,2015-11-30.9,2015-11-27.0,AR_LIST_2015.11.27_00:00:00.txt
1232,2015-12-01.1,2015-11-27.0,AR_LIST_2015.11.27_00:00:00.txt
641,2015-12-03.6,2015-11-27.0,AR_LIST_2015.11.27_00:00:00.txt
15,2015-11-30.5,2015-11-27.5,AR_LIST_2015.11.27_12:00:00.txt
968,2015-11-30.6,2015-11-27.5,AR_LIST_2015.11.27_12:00:00.txt
962,2015-12-03.2,2015-11-27.5,AR_LIST_2015.11.27_12:00:00.txt
19,2015-12-01.0,2015-11-28.0,AR_LIST_2015.11.28_00:00:00.txt
707,2015-12-01.1,2015-11-28.0,AR_LIST_2015.11.28_00:00:00.txt
958,2015-12-03.7,2015-11-28.0,AR_LIST_2015.11.28_00:00:00.txt
515,2015-11-30.5,2015-11-28.5,AR_LIST_2015.11.28_12:00:00.txt
1047,2015-12-03.3,2015-11-28.5,AR_LIST_2015.11.28_12:00:00.txt
326,2015-12-01.1,2015-11-29.0,AR_LIST_2015.11.29_00:00:00.txt
790,2015-12-03.8,2015-11-29.0,AR_LIST_2015.11.29_00:00:00.txt
182,2015-11-30.6,2015-11-29.5,AR_LIST_2015.11.29_12:00:00.txt
797,2015-12-03.6,2015-11-29.5,AR_LIST_2015.11.29_12:00:00.txt
100,2015-12-01.2,2015-11-30.0,AR_LIST_2015.11.30_00:00:00.txt
704,2015-12-04.2,2015-11-30.0,AR_LIST_2015.11.30_00:00:00.txt
62,2015-11-30.6,2015-11-30.5,AR_LIST_2015.11.30_12:00:00.txt
675,2015-12-04.1,2015-11-30.5,AR_LIST_2015.11.30_12:00:00.txt
640,2015-12-08.7,2015-11-30.5,AR_LIST_2015.11.30_12:00:00.txt
35,2015-12-01.2,2015-12-01.0,AR_LIST_2015.12.01_00:00:00.txt
652,2015-12-04.5,2015-12-01.0,AR_LIST_2015.12.01_00:00:00.txt
592,2015-12-09.3,2015-12-01.0,AR_LIST_2015.12.01_00:00:00.txt
526,2015-12-04.2,2015-12-01.5,AR_LIST_2015.12.01_12:00:00.txt
787,2015-12-08.7,2015-12-01.5,AR_LIST_2015.12.01_12:00:00.txt
422,2015-12-04.4,2015-12-02.0,AR_LIST_2015.12.02_00:00:00.txt
539,2015-12-09.2,2015-12-02.0,AR_LIST_2015.12.02_00:00:00.txt
275,2015-12-04.0,2015-12-02.5,AR_LIST_2015.12.02_12:00:00.txt
602,2015-12-08.6,2015-12-02.5,AR_LIST_2015.12.02_12:00:00.txt
361,2015-12-03.8,2015-12-03.0,AR_LIST_2015.12.03_00:00:00.txt
422,2015-12-09.2,2015-12-03.0,AR_LIST_2015.12.03_00:00:00.txt
